"","code","growth","Photo","Cond","Ci","Tleaf","PARi","CO2R","RH_S","Rd","rdTleaf"
"612","c1.1","cool",38.42943719,0.455360364,1302.082769,25.10744858,1799.816772,1500.263428,55.70240021,-0.745816526333333,24.8574263266667
"613","c1.1","cool",38.5390747,0.437731069,1588.461604,24.85054016,1799.74646,1799.877075,57.42593384,-0.745816526333333,24.8574263266667
"614","c1.2","cool",2.451351585,0.539411266,40.20922592,24.74674225,1798.971802,50.1762085,56.71114731,-0.794205183666667,24.8036568966667
"615","c1.2","cool",7.334050479,0.555333996,71.80760218,24.80696487,1799.77771,99.62889862,58.59489441,-0.794205183666667,24.8036568966667
"616","c1.2","cool",12.21018759,0.580882235,104.3674002,24.91498375,1800.629883,148.7177277,57.15818024,-0.794205183666667,24.8036568966667
"617","c1.2","cool",16.70793076,0.601291223,141.1896808,24.96237373,1800.072144,200.2637482,57.14559555,-0.794205183666667,24.8036568966667
"618","c1.2","cool",21.15714286,0.621254269,177.4508512,24.83307838,1800.019897,250.293335,58.18001556,-0.794205183666667,24.8036568966667
"619","c1.2","cool",23.80488791,0.605137482,215.645864,24.89586449,1800.299194,299.7851868,57.52746201,-0.794205183666667,24.8036568966667
"620","c1.2","cool",32.52580224,0.562169242,374.7827359,24.91837502,1799.788574,498.7984619,56.94197464,-0.794205183666667,24.8036568966667
"621","c1.2","cool",38.05898999,0.511664194,589.5884756,24.90404892,1799.662598,749.9923096,56.78160858,-0.794205183666667,24.8036568966667
"622","c1.2","cool",40.47297004,0.459703811,810.0528359,24.95309258,1800.258179,1000.766724,55.560009,-0.794205183666667,24.8036568966667
"623","c1.2","cool",41.32062299,0.417362691,1034.415577,24.96768951,1800.228516,1250.223633,54.91815186,-0.794205183666667,24.8036568966667
"624","c1.2","cool",40.72559478,0.381480163,1265.178565,25.03609276,1799.721802,1500.439575,54.20700073,-0.794205183666667,24.8036568966667
"625","c1.2","cool",41.33506749,0.347769861,1537.482015,24.86586761,1799.580933,1800.158691,55.36655807,-0.794205183666667,24.8036568966667
"626","c1.3","cool",2.580616394,0.486475834,38.64770694,25.05630875,1799.947021,49.96096039,55.67486191,-1.54720951766667,24.9900220233333
"627","c1.3","cool",6.81668157,0.493211042,70.88148202,24.87889099,1799.770752,99.46612549,55.90071487,-1.54720951766667,24.9900220233333
"628","c1.3","cool",11.39320937,0.517348809,103.1129021,24.9741478,1800.307007,148.708374,55.63025665,-1.54720951766667,24.9900220233333
"629","c1.3","cool",15.89882218,0.558831771,140.569516,24.70631981,1800.542603,200.2290344,58.29990387,-1.54720951766667,24.9900220233333
"630","c1.3","cool",20.40410241,0.591822503,177.2531006,24.8354187,1800.94104,250.4799805,57.27122116,-1.54720951766667,24.9900220233333
"631","c1.3","cool",23.45524489,0.594929408,215.5633237,24.86114311,1799.65271,299.7537231,56.84582901,-1.54720951766667,24.9900220233333
"632","c1.3","cool",31.76408892,0.533863625,372.2746256,24.96828842,1799.407104,498.7441406,55.65812302,-1.54720951766667,24.9900220233333
"633","c1.3","cool",38.59615059,0.438208219,567.3881903,24.9694519,1799.128174,750.2375488,55.36543274,-1.54720951766667,24.9900220233333
"634","c1.3","cool",41.11450427,0.377097328,775.1164234,25.01818085,1799.101685,999.975708,54.5552063,-1.54720951766667,24.9900220233333
"635","c1.3","cool",41.83052265,0.355077758,1003.790536,25.03874969,1798.992065,1250.432251,54.15457916,-1.54720951766667,24.9900220233333
"636","c1.3","cool",43.95623688,0.336836232,1225.123978,25.08105087,1799.15564,1500.696777,53.76556778,-1.54720951766667,24.9900220233333
"637","c1.3","cool",45.40926365,0.329128011,1502.752654,25.04089355,1799.11377,1799.746216,53.50620651,-1.54720951766667,24.9900220233333
"638","d1.1","cool",6.518588355,0.485678678,16.98797464,25.05430031,1799.89978,49.42657089,62.28317261,-1.33341976833333,25.0711275766667
"639","d1.1","cool",12.9443821,0.500888919,37.46517485,24.81624413,1800.267944,100.6195755,62.20119858,-1.33341976833333,25.0711275766667
"640","d1.1","cool",19.05658731,0.500364733,56.84394446,24.89268494,1800.78833,149.9505768,61.42695618,-1.33341976833333,25.0711275766667
"641","d1.1","cool",25.05001365,0.492615044,76.72643812,24.97138023,1800.776123,200.4989014,60.86904144,-1.33341976833333,25.0711275766667
"642","d1.1","cool",30.19720822,0.478789057,97.91437616,25.04568863,1800.774048,250.2164612,60.57361984,-1.33341976833333,25.0711275766667
"643","d1.1","cool",35.65395389,0.460636274,139.9786575,25.02039146,1800.647217,325.3708801,59.91625977,-1.33341976833333,25.0711275766667
"644","d1.1","cool",38.46016832,0.426842663,188.0538859,25.18457413,1800.515137,400.2036438,58.59280777,-1.33341976833333,25.0711275766667
"645","d1.1","cool",40.00274135,0.346916058,340.0100876,25.11214638,1799.655396,600.7694092,56.7662468,-1.33341976833333,25.0711275766667
"646","d1.1","cool",39.93020117,0.213277492,419.3492497,25.10776329,1798.640991,800.4180298,51.21378326,-1.33341976833333,25.0711275766667
"647","d1.1","cool",39.79883537,0.127378174,608.6833465,25.07472801,1800.006226,1200.803711,47.14425659,-1.33341976833333,25.0711275766667
"648","d1.1","cool",39.97564168,0.094557768,724.7062602,24.81822586,1800.754028,1500.54187,45.04261398,-1.33341976833333,25.0711275766667
"649","d1.2","cool",7.289367068,0.615820734,18.41162029,25.07459068,1798.769775,49.49764633,61.75606537,-1.176778938,25.0947202066667
"650","d1.2","cool",14.65341461,0.628703932,38.71224697,25.06072617,1798.793823,100.4472809,61.83298492,-1.176778938,25.0947202066667
"651","d1.2","cool",21.92780532,0.64197858,58.71362763,24.96040154,1799.351318,149.9029541,62.29866028,-1.176778938,25.0947202066667
"652","d1.2","cool",28.81114144,0.634792979,79.73554368,25.03401756,1799.894043,200.4628296,62.05606079,-1.176778938,25.0947202066667
"653","d1.2","cool",34.11111751,0.620229144,105.515735,25.05109787,1800.048462,250.8664703,61.89694214,-1.176778938,25.0947202066667
"654","d1.2","cool",38.47403444,0.575828334,152.4660084,25.11528778,1800.353638,325.3360291,60.97816467,-1.176778938,25.0947202066667
"655","d1.2","cool",39.74277735,0.506125558,204.5552358,25.07602501,1800.341064,400.1842651,59.5285759,-1.176778938,25.0947202066667
"656","d1.2","cool",40.71454351,0.357694431,340.9827311,25.01796722,1800.071655,600.3781738,55.26873779,-1.176778938,25.0947202066667
"657","d1.2","cool",40.15715258,0.204709255,404.2715672,25.10222816,1799.749512,799.8659668,49.39891434,-1.176778938,25.0947202066667
"658","d1.2","cool",39.83425042,0.123967319,594.4951349,25.02091026,1799.291626,1200.622437,45.97866821,-1.176778938,25.0947202066667
"659","d1.2","cool",40.48503751,0.100378642,754.7716497,24.8255558,1800.588135,1500.852783,44.07427216,-1.176778938,25.0947202066667
"660","d1.3","cool",5.990004417,0.480135847,18.83727265,24.95256996,1799.674316,49.6295166,61.09262085,-1.10963866566667,25.1462230666667
"661","d1.3","cool",11.95233903,0.494333542,40.14291595,24.84490395,1800.391846,100.4684372,61.76228333,-1.10963866566667,25.1462230666667
"662","d1.3","cool",17.73765168,0.500592229,61.12562341,24.92665672,1800.886963,149.9698334,61.03668976,-1.10963866566667,25.1462230666667
"663","d1.3","cool",23.2698323,0.503298603,85.03655273,24.89706039,1801.259888,201.3108826,61.70258331,-1.10963866566667,25.1462230666667
"664","d1.3","cool",27.88985985,0.495338806,109.9471634,24.96598625,1799.525391,251.0337067,61.69281006,-1.10963866566667,25.1462230666667
"665","d1.3","cool",32.52363089,0.476507037,155.2627344,24.9029007,1800.504272,324.8631897,61.1445694,-1.10963866566667,25.1462230666667
"666","d1.3","cool",34.97045322,0.440843302,206.510353,24.9681263,1800.58252,399.9190369,59.99053955,-1.10963866566667,25.1462230666667
"667","d1.3","cool",36.05856242,0.351998043,361.8123089,24.96466064,1800.39209,599.9991455,57.44514084,-1.10963866566667,25.1462230666667
"668","d1.3","cool",35.8969549,0.217936473,456.7837352,24.95186806,1799.751221,799.9482422,51.36034775,-1.10963866566667,25.1462230666667
"669","d1.3","cool",34.91522818,0.118846388,641.5938779,25.00413513,1799.757568,1200.793579,46.23950195,-1.10963866566667,25.1462230666667
"670","d1.3","cool",34.92284481,0.082024921,722.8400095,24.96180916,1800.255737,1500.322266,43.38076782,-1.10963866566667,25.1462230666667
"671","j1.1","cool",7.438638991,0.473743007,11.50650848,25.08516884,1799.572632,50.06481934,63.87278748,-1.535350363,24.9108295466667
"672","j1.1","cool",14.86836157,0.491027373,24.57265245,24.93047714,1799.386108,99.86647034,64.95240784,-1.535350363,24.9108295466667
"673","j1.1","cool",21.66276941,0.48632884,39.38165637,24.86307907,1799.3479,149.8782806,64.74978638,-1.535350363,24.9108295466667
"674","j1.1","cool",27.79100601,0.472572828,54.28360792,24.90412521,1799.689453,198.8863525,63.80634689,-1.535350363,24.9108295466667
"675","j1.1","cool",32.74432166,0.44481827,72.83543911,24.96234512,1799.801636,250.5758667,62.94478989,-1.535350363,24.9108295466667
"676","j1.1","cool",37.3598699,0.407421291,109.1616211,24.90928268,1799.482544,325.3366699,62.01580048,-1.535350363,24.9108295466667
"677","j1.1","cool",38.7335813,0.335473191,142.6297921,25.01676941,1799.446411,401.0636902,59.37270737,-1.535350363,24.9108295466667
"678","j1.1","cool",38.90846839,0.202731371,214.5015215,25.16372871,1799.335083,600.607666,54.19872665,-1.535350363,24.9108295466667
"679","j1.1","cool",38.43814305,0.130536295,246.7203461,25.08580399,1799.429565,800.3425293,50.86002731,-1.535350363,24.9108295466667
"680","j1.1","cool",33.41104485,0.066384011,312.8718931,25.0268116,1800.403564,1200.74939,46.58353424,-1.535350363,24.9108295466667
"681","j1.1","cool",41.51041268,0.063901064,362.2339437,24.85370064,1800.134766,1500.862183,54.04157639,-1.535350363,24.9108295466667
"682","j1.2","cool",7.328492274,0.52680236,14.4057496,24.91294289,1800.099487,49.80813217,67.37557983,-1.76699966566667,24.8022988633333
"683","j1.2","cool",14.32866065,0.53229569,30.81474086,24.93402672,1799.064819,99.64945984,67.9417572,-1.76699966566667,24.8022988633333
"684","j1.2","cool",21.05086443,0.528573423,48.14345881,24.93289948,1799.108154,149.8003998,67.89221191,-1.76699966566667,24.8022988633333
"685","j1.2","cool",27.26062164,0.519325429,65.61277485,24.88784599,1800.686279,198.818222,67.75424957,-1.76699966566667,24.8022988633333
"686","j1.2","cool",32.51257877,0.498398478,87.12157529,24.88048172,1799.963135,250.4946136,67.29306793,-1.76699966566667,24.8022988633333
"687","j1.2","cool",38.29815212,0.485551442,128.9616984,24.73505783,1799.655884,325.3181458,66.71866608,-1.76699966566667,24.8022988633333
"688","j1.2","cool",41.27570367,0.421584536,167.3783523,24.97638321,1800.085205,400.9328918,65.5893631,-1.76699966566667,24.8022988633333
"689","j1.2","cool",44.25602963,0.333021376,301.2929929,25.0487957,1799.950928,600.6380005,62.974823,-1.76699966566667,24.8022988633333
"690","j1.2","cool",44.93373735,0.244734314,414.009542,25.11475372,1799.546875,800.4287109,60.31579971,-1.76699966566667,24.8022988633333
"691","j1.2","cool",44.86970558,0.153831161,631.6215257,25.11019516,1799.978882,1200.33606,56.15821457,-1.76699966566667,24.8022988633333
"692","j1.2","cool",45.7661966,0.108098038,712.6568186,25.1599617,1799.989136,1499.816162,54.13211823,-1.76699966566667,24.8022988633333
"693","j1.3","cool",7.726474506,0.565506246,14.53063031,25.07374001,1800.134155,50.19504929,70.11125946,-1.299869084,25.0104262033333
"694","j1.3","cool",15.04313452,0.570594459,30.82961115,25.08654976,1799.830322,99.94348907,70.34249878,-1.299869084,25.0104262033333
"695","j1.3","cool",21.90569405,0.564555568,48.06049737,25.06281662,1800.13562,149.434021,70.39929962,-1.299869084,25.0104262033333
"696","j1.3","cool",28.29906389,0.549341291,67.21467712,25.05339813,1800.644287,200.5375519,70.4004364,-1.299869084,25.0104262033333
"697","j1.3","cool",33.54540608,0.52420212,87.01033486,25.07098961,1801.015259,249.9791107,70.25370789,-1.299869084,25.0104262033333
"698","j1.3","cool",39.55604511,0.495840806,125.120332,25.08122826,1801.15979,324.8592834,69.95858765,-1.299869084,25.0104262033333
"699","j1.3","cool",42.70403874,0.457509455,172.9780539,25.12343979,1799.584106,401.3187256,69.41216278,-1.299869084,25.0104262033333
"700","j1.3","cool",45.45738142,0.383543393,322.2480929,25.17720985,1799.525879,600.1332397,67.71257782,-1.299869084,25.0104262033333
"701","j1.3","cool",45.50552511,0.202700049,349.9597864,25.04847145,1799.873047,800.7810669,63.52120209,-1.299869084,25.0104262033333
"702","j1.3","cool",43.95092143,0.119915916,516.9502494,25.20524788,1799.927612,1200.832153,59.45791626,-1.299869084,25.0104262033333
"703","j1.3","cool",46.02212353,0.115293123,753.0478162,25.15582275,1799.846436,1499.748657,59.89756393,-1.299869084,25.0104262033333
"704","j1.4","cool",8.914826917,0.690592609,14.27415412,24.82595634,1799.99939,50.65734482,73.77871704,-1.6,25
"705","j1.4","cool",16.22534297,0.6705732,32.16363313,24.90580368,1799.858032,99.6713562,72.90426636,-1.6,25
"706","j1.4","cool",23.61797142,0.644268584,49.74398231,24.87404251,1800.303101,150.3870697,72.80737305,-1.6,25
"707","j1.4","cool",29.68159477,0.602268989,66.77119149,25.00162315,1800.572876,198.5861206,72.0238266,-1.6,25
"708","j1.4","cool",35.78292867,0.577329446,86.99432976,25.15715027,1801.269897,250.259201,71.30058289,-1.6,25
"709","j1.4","cool",41.04747857,0.546133177,130.6656106,24.83917999,1800.964355,325.0544128,73.70465088,-1.6,25
"710","j1.4","cool",43.73863617,0.495368122,179.2608191,25.00729179,1801.147583,400.7337646,70.4413147,-1.6,25
"711","j1.4","cool",45.362995,0.391007324,327.5085634,25.05450058,1800.505371,600.3222656,68.86611176,-1.6,25
"712","j1.4","cool",45.95133671,0.252934718,417.8845931,24.90228653,1799.189819,800.3239746,68.72942352,-1.6,25
"713","j1.4","cool",45.09196006,0.164203808,662.6560233,24.9846096,1799.212036,1200.730591,63.47919464,-1.6,25
"714","j1.4","cool",45.5876583,0.113020512,750.3368225,24.83620644,1799.216919,1499.796631,62.45019913,-1.6,25
